cum,ann,vol,sharpe,window_idx,test_start,test_end,momo,long_pct,cost,adv_lookback,max_pct_adv,impact_coeff
1.434728039213188,0.4219407472683756,0.2558049763089052,1.505118157261047,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.2,0.0012,20,0.2,0.0005
0.6987105648573002,0.2332077385893334,0.17973044593868198,1.2566335124696668,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,10,0.1,0.0002
0.698710564856871,0.23320773858921018,0.17973044593868112,1.2566335124691221,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,10,0.1,0.0005
0.6987105648573002,0.2332077385893334,0.17973044593868198,1.2566335124696668,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,10,0.2,0.0002
0.698710564856871,0.23320773858921018,0.17973044593868112,1.2566335124691221,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,10,0.2,0.0005
0.6987105648573009,0.23320773858933364,0.17973044593868218,1.256633512469671,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,20,0.1,0.0002
0.6987105648568814,0.2332077385892133,0.1797304459386816,1.256633512469133,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,20,0.1,0.0005
0.6987105648573009,0.23320773858933364,0.17973044593868218,1.256633512469671,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,20,0.2,0.0002
0.6987105648568814,0.2332077385892133,0.1797304459386816,1.256633512469133,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0006,20,0.2,0.0005
0.6908658134910537,0.23095160760535816,0.17973321229505035,1.24642154921922,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,10,0.1,0.0002
0.6908658134906323,0.2309516076052367,0.17973321229504957,1.2464215492186748,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,10,0.1,0.0005
0.6908658134910537,0.23095160760535816,0.17973321229505035,1.24642154921922,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,10,0.2,0.0002
0.6908658134906323,0.2309516076052367,0.17973321229504957,1.2464215492186748,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,10,0.2,0.0005
0.6908658134910601,0.23095160760535993,0.17973321229505054,1.2464215492192245,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,20,0.1,0.0002
0.6908658134906418,0.23095160760523936,0.17973321229505004,1.2464215492186859,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,20,0.1,0.0005
0.6908658134910601,0.23095160760535993,0.17973321229505054,1.2464215492192245,0,2021-08-20 00:00:00,2023-01-06 00:00:00,120,0.3,0.0012,20,0.2,0.0002
